Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
04-08,0,0,0,0,0,0,0,0,0.05148,2.28852,9.46764,22.70268,41.89536,54.57348,61.87896,86.7672,126.27576,148.20624,152.7786,204.8904,243.75312,269.34804,315.8766,354.81888,276.77052,370.98828,364.01508,349.7832,313.443,315.6192,267.71472,246.98232,234.80028,197.4726,163.48176,129.06504,96.35652,62.83836,26.39052,9.31788,2.63952,0.43056,0,0,0,0,0,0
05-08,0,0,0,0,0,0,0,0,0,1.78464,12.88352,19.57176,45.03096,88.25232,92.222,121.91504,196.0556,251.59888,230.724,309.64232,306.5868,294.03296,362.82584,275.09352,306.5764,300.32808,313.7784,351.97136,304.00656,275.35456,295.22376,203.502,213.31544,160.58432,129.76808,123.16096,72.01792,48.64808,19.65912,9.34544,3.06488,0.312,0,0,0,0,0,0
06-08,0,0,0,0,0,0,0,0,0,2.5116,12.00784,23.65376,44.56088,99.62992,138.59664,177.658,218.452,251.81624,240.99608,302.51312,279.14432,316.80168,349.98496,408.05232,327.68632,303.59368,347.39432,289.50688,242.2784,201.4116,231.8784,204.77704,208.18304,156.32344,130.08216,108.13608,76.466,46.3996,23.14416,9.61584,4.48656,0.56368,0,0,0,0,0,0
07-08,0,0,0,0,0,0,0,0,0.00936,1.02024,7.77348,21.82284,48.321,93.89484,137.59668,132.50484,147.90672,170.92296,190.85976,208.63908,228.08448,238.60512,293.787,325.54548,296.88048,254.50308,255.53268,339.81948,309.36672,306.85356,274.05612,273.67236,247.49712,195.41808,132.6546,112.6008,76.8924,49.90284,23.85396,9.39744,2.97648,0.351,0,0,0,0,0,0
08-08,0,0,0,0,0,0,0,0,0,1.3572,8.80776,20.60604,37.10304,82.94832,107.27496,165.17592,210.27708,264.75228,291.81672,256.12704,277.056,281.18376,350.42436,305.86608,263.46528,331.00236,327.951,314.39304,321.73128,280.48644,255.17232,221.79924,216.51552,179.92728,149.409,117.85644,96.83856,48.61584,21.30336,9.81864,4.31964,0.65988,0.00936,0,0,0,0,0
09-08,0,0,0,0,0,0,0,0,0,0.90792,7.34292,19.48284,37.96884,91.62972,128.7,164.24928,198.0342,217.15668,188.2764,211.2552,211.99464,258.9678,310.44312,299.44044,262.42632,325.77012,353.18556,370.42668,298.67292,242.43336,330.48288,233.90172,225.75852,170.68428,149.00184,122.01696,78.54444,41.53968,16.39404,6.54264,2.96244,0.234,0,0,0,0,0,0
10-08,0,0,0,0,0,0,0,0,0,1.32444,9.7578,21.93984,39.18096,100.18008,146.52144,192.72708,233.45712,267.83172,298.67292,321.98868,326.9682,374.33448,398.151,390.48516,379.0098,368.33472,361.45512,358.24932,348.6132,356.13396,334.14264,295.43904,246.00888,212.88384,135.60768,132.82308,84.50208,47.0574,16.98372,5.52708,2.04516,0.12168,0,0,0,0,0,0
11-08,0,0,0,0,0,0,0,0,0,1.23084,9.12132,21.53736,38.99844,75.114,118.11852,170.1648,190.68192,207.35208,217.14264,249.678,334.48428,363.74832,340.2594,358.43184,348.3792,384.66324,275.30568,258.46704,226.4652,237.87504,222.17832,190.46664,166.83732,129.88404,112.2498,84.25872,57.54528,35.10468,15.67332,6.28524,1.81584,0.17784,0,0,0,0,0,0
12-08,0,0,0,0,0,0,0,0,0,0.61776,6.1308,11.08224,32.46984,59.52492,94.46112,98.66844,112.32936,126.28512,149.34816,155.88612,182.43576,217.54512,214.42824,249.34104,293.70276,352.54908,380.53548,352.29168,343.38564,325.71396,302.44968,250.8948,173.73564,123.11676,118.93752,125.06364,80.36028,49.44888,21.41568,7.27272,1.86732,0.12636,0,0,0,0,0,0
13-08,0,0,0,0,0,0,0,0,0,0.43524,7.92324,17.49384,35.91432,84.3336,125.73756,160.99668,206.19612,252.97272,276.52716,302.88492,326.43468,341.23752,339.3234,367.22088,356.69556,360.14472,365.85432,363.285,328.8168,307.15308,296.11764,249.9822,207.26316,165.00276,125.92476,92.55168,70.12044,36.19044,19.83852,6.8328,1.3338,0.07956,0,0,0,0,0,0
14-08,0,0,0,0,0,0,0,0,0,0.19188,3.4398,13.26312,34.047,73.57896,80.67384,109.5354,128.34432,132.60312,160.17768,207.52056,255.53268,217.77912,245.74212,281.151,298.78524,267.54624,276.0498,247.00572,222.15492,187.41528,178.93044,215.90712,178.66836,135.71532,94.13352,80.0748,61.45776,25.07544,13.11804,5.49432,1.0296,0.03744,0,0,0,0,0,0
15-08,0,0,0,0,0,0,0,0,0,0.24804,6.58476,16.81056,30.68676,79.65828,105.63228,124.99812,194.5008,233.84088,274.75812,307.34964,327.12264,350.92044,347.44788,352.89072,320.37876,319.86864,307.62108,272.75508,281.70792,272.38536,263.75544,217.95228,174.60612,134.59212,106.96608,82.5786,55.82304,27.33588,10.41768,3.40236,0.88452,0.0234,0,0,0,0,0,0
16-08,0,0,0,0,0,0,0,0,0,0.14976,4.15116,16.66548,29.37168,39.01716,50.4036,69.30144,95.19588,112.2966,133.16472,164.48328,186.01596,176.33772,203.85612,227.80368,231.74424,216.43128,218.14884,202.56912,198.5958,172.47204,195.9048,162.44748,141.98652,129.4488,99.12708,84.006,46.22436,25.51068,9.88416,2.89224,0.56628,0.01872,0,0,0,0,0,0
17-08,0,0,0,0,0,0,0,0,0,0.15444,4.81572,14.60628,28.90368,60.7464,94.11948,117.5148,139.9554,186.92856,198.58176,194.89392,238.8672,233.96256,204.36156,206.505,226.3482,235.84392,220.27824,210.54384,218.36412,212.05548,196.76592,183.924,159.47568,124.64712,102.67452,81.63792,55.49076,25.44516,9.53316,3.4398,0.33696,0,0,0,0,0,0,0
18-08,0,0,0,0,0,0,0,0,0,0.04212,2.05452,9.009,19.41732,36.64908,57.77928,82.63008,105.44508,119.5272,135.603,153.56016,148.61808,166.80456,165.26016,184.89276,228.23424,231.1452,213.64668,203.33196,194.16384,158.69412,164.88108,129.99636,122.59728,86.52384,61.7292,47.89044,30.85992,14.73732,7.80624,3.44916,0.47736,0.01872,0,0,0,0,0,0
19-08,0,0,0,0,0,0,0,0,0,0.04212,3.92652,12.7062,26.29692,40.65984,62.14572,77.8986,105.36084,130.39416,136.57176,184.626,157.75344,171.92448,188.1594,209.98692,186.87708,164.98872,141.71508,152.33868,155.4462,164.74536,123.60348,130.72176,110.28888,86.37876,73.04076,51.7842,38.32452,19.19268,7.21656,2.35872,0.3978,0,0,0,0,0,0,0
20-08,0,0,0,0,0,0,0,0,0,0.00468,3.33216,15.26616,23.8914,46.97784,68.47776,95.34564,125.73756,165.80772,197.55684,245.00736,231.14052,260.25012,268.14528,268.92684,245.00268,265.04244,280.2852,244.22112,224.46216,197.22924,233.66304,174.83076,121.09032,110.81304,78.3666,57.45168,35.68968,18.8604,11.3256,3.861,0.29484,0,0,0,0,0,0,0
21-08,0,0,0,0,0,0,0,0,0,0,1.638,11.64384,28.32336,47.53476,73.67256,98.631,147.91608,167.3334,193.7754,224.17668,244.74528,250.7544,225.96912,190.42452,177.138,234.55224,217.38132,183.222,190.36368,175.8978,190.37304,162.90612,134.08668,107.38728,79.45704,63.7884,39.12948,15.38784,4.64256,1.42272,0.15444,0,0,0,0,0,0,0
22-08,0,0,0,0,0,0,0,0,0,0,2.2932,12.70152,19.16928,39.8736,60.33924,87.55344,95.74344,126.75312,151.41672,184.24224,204.95124,205.88256,193.50396,184.66812,172.65924,164.62836,203.2056,204.16968,182.81016,157.07016,139.64652,121.50684,117.40248,102.52944,80.9406,62.56224,39.72384,18.14904,7.35228,1.9188,0.14976,0,0,0,0,0,0,0
23-08,0,0,0,0,0,0,0,0,0,0,2.34936,12.8466,37.33704,65.07072,80.49132,107.23752,130.14612,153.74736,150.56496,195.4602,215.81352,229.02984,191.83788,211.64364,208.91052,231.69744,199.19952,211.18968,206.15868,203.8608,185.75856,172.25208,164.08548,120.39768,77.84712,50.0994,33.17184,17.20368,5.17608,1.75032,0.12636,0,0,0,0,0,0,0
24-08,0,0,0,0,0,0,0,0,0,0,1.67076,8.80776,21.0132,46.098,75.66624,103.76964,131.4612,183.1986,196.4898,271.89396,293.66064,302.66028,327.5532,311.20128,292.56552,223.14708,348.93612,236.91564,223.1658,235.86264,212.13972,148.07988,137.20824,101.37348,84.06684,63.59184,38.99376,18.23796,5.34924,1.17,0.04212,0,0,0,0,0,0,0
25-08,0,0,0,0,0,0,0,0,0,0,1.2402,8.2134,20.04444,61.75728,101.09736,134.9244,170.20692,204.282,240.0138,248.21316,273.97188,291.2364,310.03128,292.48128,276.08724,254.20824,273.897,283.40676,231.97824,253.73556,187.94412,176.15988,150.21396,107.65872,93.30984,72.36684,38.9376,17.58744,8.0496,2.55996,0.07956,0,0,0,0,0,0,0
26-08,0,0,0,0,0,0,0,0,0,0,1.49292,10.74996,17.86356,31.8474,56.22552,78.60996,126.54252,186.16104,247.81536,289.46268,300.5262,319.79376,266.94252,230.50404,251.11008,269.78328,259.26264,246.7764,187.63524,230.47596,171.54072,180.56376,159.00768,105.75864,108.25776,69.76944,39.60684,24.49044,8.82648,2.27916,0.08424,0,0,0,0,0,0,0
27-08,0,0,0,0,0,0,0,0,0,0,1.22148,10.86696,23.69484,53.84808,108.15948,135.26136,170.41752,214.7418,202.5972,218.21436,243.91224,190.9674,205.96212,168.28812,218.69172,198.8298,149.02524,190.9908,245.30688,211.08204,201.38976,117.45864,108.93168,92.13984,68.33268,51.68124,21.19104,9.76248,4.66128,1.18872,0.03744,0,0,0,0,0,0,0
28-08,0,0,0,0,0,0,0,0,0,0,1.3104,9.60804,21.9258,59.98356,89.19612,105.64164,123.67368,164.13696,218.6496,230.48532,251.39088,286.52364,281.93724,278.15112,195.1794,211.73724,201.34764,214.72308,180.3204,164.18376,190.61172,179.08956,121.82508,65.34684,56.68416,54.99468,29.12832,9.29916,1.53504,0.351,0.00936,0,0,0,0,0,0,0
29-08,0,0,0,0,0,0,0,0,0,0,1.29168,11.8638,26.24076,42.79392,63.52632,75.0906,112.65228,174.62484,201.86244,232.86744,195.48828,254.79792,259.37964,297.80712,241.65648,230.19048,240.37884,224.07372,211.887,226.27332,234.73944,223.55892,173.36124,136.7964,103.03956,55.19592,29.02068,11.18052,4.21668,0.69264,0.00936,0,0,0,0,0,0,0
30-08,0,0,0,0,0,0,0,0,0,0,0.45864,7.94196,20.24568,60.04908,80.42112,140.2596,164.34756,214.76988,264.42936,236.18088,287.72172,258.1722,232.07652,260.03484,257.85864,236.20896,216.49212,195.65208,186.74604,161.9514,136.27692,118.67544,95.08356,81.549,64.18152,42.79392,27.11124,11.84508,4.68,0.61308,0.00936,0,0,0,0,0,0,0
31-08,0,0,0,0,0,0,0,0,0,0,2.8548,13.86684,45.71424,86.77656,130.89024,163.60344,206.35992,241.43184,258.82272,271.82376,314.83764,298.33128,326.29428,283.80456,317.87496,352.44612,306.72252,296.49672,287.50644,265.88952,177.00696,160.407,124.11828,89.07444,65.0286,42.71904,24.35472,9.68292,2.77524,0.47268,0.00936,0,0,0,0,0,0,0
01-09,0,0,0,0,0,0,0,0,0,0.3744,4.16988,11.77956,28.28592,54.74196,72.2358,116.4384,137.55924,162.76104,190.62108,203.45364,213.84792,214.8354,267.48072,229.52592,255.57012,235.81584,275.89536,283.27104,198.93744,187.44336,218.91636,177.1848,145.05192,121.84848,69.9192,47.49264,25.49664,10.062,3.5334,0.4446,0.00936,0,0,0,0,0,0,0
02-09,0,0,0,0.00936,0,0,0,0,0,0.3744,2.5506,9.46296,37.57572,67.52304,105.21108,144.17208,158.72688,219.99276,264.33576,285.8128,345.57432,308.3886,296.78688,225.07524,254.26908,223.8678,253.11312,237.57552,198.39924,171.1008,156.30264,138.53268,113.19048,87.3288,66.62916,42.97644,23.18472,9.06048,3.30408,0.41652,0.0234,0,0,0,0,0,0,0
03-09,0,0,0,0,0,0,0,0,0,0,0.0702,4.69404,16.97436,35.53524,53.94168,67.69152,69.77412,105.66036,127.72656,156.09204,192.13272,220.9194,247.00104,199.22292,164.40372,159.00768,163.07928,226.10484,177.42816,158.54904,135.98208,125.62992,101.29392,83.60352,52.64532,31.88016,14.93388,6.18696,2.28384,0.27612,0,0,0,0,0,0,0,0
04-09,0,0,0,0,0,0,0,0,0,0,3.48192,4.329,10.05264,25.70724,39.6864,51.6204,86.38344,122.733,127.23984,141.31728,173.2536,160.36488,163.32264,169.50024,176.07096,200.31804,197.54748,212.23332,144.2142,145.30464,147.89736,148.04712,123.42564,99.801,52.62192,36.036,21.06936,9.72504,3.33684,0.31824,0,0,0,0,0,0,0,0
05-09,0,0,0,0,0,0,0,0,0,0,1.57664,7.93832,33.39596,69.32952,88.53156,125.22432,159.52664,192.48112,169.4082,262.4882,274.41544,247.72748,291.10172,268.52488,300.69156,289.33788,274.8954,302.69772,244.31368,188.65912,190.40268,133.54224,148.04296,101.71668,64.10768,35.27316,16.30564,6.578,2.71648,0.195,0,0,0,0,0,0,0,0
06-09,0,0,0,0,0,0,0,0,0,0,0.75816,6.7392,21.6684,30.23748,86.72508,87.37092,96.09912,130.89492,191.94084,227.57904,243.29448,240.50052,233.10612,268.9128,242.892,263.6712,258.7104,207.38484,211.81212,195.54444,206.49564,149.04864,122.9436,96.60456,78.81588,44.87652,21.16764,9.23364,3.12624,0.1872,0,0,0,0,0,0,0,0
07-09,0,0,0,0,0,0,0,0,0,0,0.37908,5.78916,15.25212,30.42936,59.77764,99.44064,128.99016,138.88836,205.79364,230.4432,197.66916,192.09996,190.1016,201.90456,176.6466,174.79332,167.04324,173.74968,149.44644,160.60824,156.14352,146.99412,129.87936,77.7816,51.65316,28.29528,14.77008,7.43652,1.95156,0.0936,0,0,0,0,0,0,0,0
08-09,0,0,0,0,0,0,0,0,0,0,0.75348,5.41008,17.7138,65.00988,89.2944,117.05616,154.99224,203.3928,264.76164,285.75144,276.92028,261.94428,263.3202,261.38736,281.02464,281.96532,223.05816,264.43872,247.58604,240.03252,159.38208,172.3176,141.55596,101.21436,58.45788,33.52752,17.01648,6.201,1.88604,0.07956,0,0,0,0,0,0,0,0
09-09,0,0,0,0,0,0,0,0,0,0,0.7488,4.95144,15.62184,61.69644,87.00588,117.26208,159.64416,198.09036,226.90512,236.98584,262.37952,256.73076,292.3596,322.93404,297.531,260.50284,280.78128,274.07016,219.54348,176.24412,139.57632,118.02024,99.22068,73.18116,49.28976,31.49172,13.63752,5.70492,1.38528,0.04212,0,0,0,0,0,0,0,0
10-09,0,0,0,0,0,0,0,0,0,0,0,2.7378,11.583,21.78072,44.16048,60.47496,79.73316,76.11084,138.52332,145.07064,130.84344,159.43356,194.39784,210.98844,202.87332,155.69892,164.68452,171.08208,152.10936,122.73768,117.7722,107.23752,81.60048,70.25616,36.47592,17.79804,9.48636,3.978,0.9594,0.0234,0,0,0,0,0,0,0,0
11-09,0,0,0,0,0,0,0,0,0,0,0.3744,6.8562,20.59668,35.34804,57.88692,79.78464,161.66124,178.60284,212.16312,222.08472,233.58816,286.94016,273.6162,304.0596,240.51924,333.5436,299.13624,272.81592,258.51852,237.89844,194.74884,135.8136,104.13936,85.3866,53.19288,27.31716,9.65952,3.03264,0.7488,0.00936,0,0,0,0,0,0,0,0
12-09,0,0,0,0,0,0,0,0,0,0,0.3744,4.53024,16.06644,59.11308,94.47516,133.38,139.94136,194.00004,199.41012,193.19976,221.67288,235.56312,222.14088,295.97724,266.95188,270.73332,272.71296,221.08788,225.43092,221.82264,193.25124,140.07708,106.26408,59.70744,34.22016,15.94008,5.7096,2.02176,0.48204,0.01872,0,0,0,0,0,0,0,0
13-09,0,0,0,0,0,0,0,0,0,0,0.3744,6.71112,21.53268,51.06816,85.10112,129.636,176.19732,210.00564,243.22896,275.34312,290.92752,289.81368,272.46492,233.91108,344.53224,305.05644,325.13364,269.7318,259.95996,252.12096,194.30424,164.97,113.26536,70.39188,39.44772,24.5934,9.41616,3.23856,0.65052,0.01404,0,0,0,0,0,0,0,0
14-09,0,0,0,0,0,0,0,0,0,0,1.4976,8.49368,21.21808,50.25904,74.64444,114.96004,142.45868,169.46332,199.26972,220.34064,208.20644,204.10572,187.57024,193.17324,195.7306,188.97372,178.05424,170.65152,160.16416,144.91464,141.19144,126.27212,98.07148,59.81456,34.22744,17.14024,8.09276,2.51056,0.26208,0,0,0,0,0,0,0,0,0
15-09,0,0,0,0,0,0,0,0,0,0,0,1.1232,8.71416,24.0786,40.13568,61.92108,83.12148,127.00116,159.1434,156.23244,176.7402,179.8992,220.9662,227.46672,248.28336,245.07756,188.97372,211.0212,210.09924,173.6514,124.47396,108.8802,84.60972,62.96472,43.57548,26.04888,15.63588,4.1652,0.3042,0,0,0,0,0,0,0,0,0
16-09,0,0,0,0,0,0,0,0,0,0,0,2.97648,16.90416,34.92684,42.95772,82.79856,97.344,179.14104,212.6826,208.64376,226.02528,240.35076,275.4882,285.01668,269.13744,290.1834,194.7348,222.75864,169.25688,180.39528,151.71624,146.77884,118.29636,74.6928,47.58156,24.16284,9.05112,2.59272,0.2106,0,0,0,0,0,0,0,0,0
17-09,0,0,0,0,0,0,0,0,0,0,0,0.69732,5.22288,17.84952,37.557,63.4842,97.812,121.86252,145.65096,193.52268,201.93732,241.89048,279.77976,266.0346,292.968,249.24276,215.69652,196.72848,200.1402,213.79644,178.38756,152.2638,122.3352,88.4754,48.04488,24.28452,11.0916,4.01076,0.3744,0,0,0,0,0,0,0,0,0
18-09,0,0,0,0,0,0,0,0,0,0,0,4.46472,14.93388,24.97716,53.85276,90.43632,124.72668,132.80436,166.52376,166.11192,184.27968,213.06168,260.02548,278.05284,257.67144,262.0098,244.97928,264.75696,202.88736,181.9818,171.4986,135.4158,108.49176,69.92856,46.0512,23.7276,10.296,2.82204,0.14508,0,0,0,0,0,0,0,0,0
19-09,0,0,0,0,0,0,0,0,0,0,0,0.66456,9.60804,17.88228,29.96136,57.18492,88.8264,96.0804,103.36716,121.63788,136.19736,145.86156,173.35656,166.68756,199.87812,201.88116,207.99324,219.90384,210.16476,192.9096,157.51476,127.00584,83.03256,63.24552,36.85968,19.59048,7.49736,2.55996,0.13104,0,0,0,0,0,0,0,0,0
20-09,0,0,0,0,0,0,0,0,0,0,0,1.1934,4.66128,9.63144,20.27376,53.001,106.23132,122.32584,127.09008,126.18684,141.51384,133.24428,128.01204,135.52344,145.18296,139.86648,135.95868,122.26968,108.17352,107.78508,90.21168,83.59416,61.22844,39.60216,31.77252,20.64348,11.87316,3.52404,0.12168,0,0,0,0,0,0,0,0,0
21-09,0,0,0,0,0,0,0,0,0,0,0,1.55376,6.1542,27.17208,71.05644,97.18956,136.38456,178.18164,218.35008,258.9912,283.4676,302.09868,323.36928,330.0102,305.63676,268.66008,277.61292,276.03576,193.73328,195.9048,178.60752,147.02688,99.45468,67.23288,41.56308,20.90088,8.22744,2.4804,0.03744,0,0,0,0,0,0,0,0,0
22-09,0,0,0,0,0,0,0,0,0,0,0,1.57352,7.51088,29.57032,78.34112,105.79816,138.48224,181.3084,216.46872,252.05232,266.48024,278.67736,270.51128,267.51088,274.76592,274.38736,269.75832,234.9308,222.73056,180.75408,143.96616,109.93528,61.8956,46.99552,24.60328,9.55344,3.18344,0.78104,0.0468,0,0,0,0,0,0,0,0,0
23-09,0,0,0,0,0,0,0,0,0,0,0,1.51632,7.839,25.93656,76.752,99.73548,132.1398,175.04136,218.68236,249.75756,278.18856,300.26412,289.9494,236.06856,238.81104,191.49156,161.73144,156.76128,187.18128,149.99868,94.03524,93.60936,77.01876,51.09156,32.526,17.88696,6.25716,2.1996,0.01404,0,0,0,0,0,0,0,0,0
24-09,0,0,0,0,0,0,0,0,0,0,0,2.34,8.90136,22.3938,68.61348,94.71852,130.06656,161.24004,164.67984,181.75248,201.33828,213.32844,208.11024,161.50212,187.50888,199.40544,165.17592,132.16788,132.01812,130.96512,115.8066,93.81996,76.02192,51.11964,29.83968,15.14916,8.67204,1.57716,0.00936,0,0,0,0,0,0,0,0,0
25-09,0,0,0,0,0,0,0,0,0,0,0,0.75348,5.1948,18.57492,65.81016,93.11328,124.36632,162.56448,205.15716,242.08236,244.68912,249.77628,241.74072,218.34072,223.56828,236.90628,198.5724,252.54684,227.63052,196.04988,135.44388,117.58032,83.91708,63.7884,26.94276,13.55328,2.91564,0.62712,0.00936,0,0,0,0,0,0,0,0,0
26-09,0,0,0,0,0,0,0,0,0,0,0,1.1232,5.54112,16.848,58.31748,87.82956,117.20592,126.72036,159.76116,224.50896,187.29828,149.49792,151.9362,193.57416,172.99152,144.37332,138.14424,143.07696,118.59588,106.8912,83.62224,73.92996,46.13076,37.02816,19.54368,9.58464,3.4632,0.54288,0,0,0,0,0,0,0,0,0,0
27-09,0,0,0,0,0,0,0,0,0,0,0,1.4976,5.4626,18.71272,57.05128,78.0988,109.2494,133.73672,160.4304,151.4604,164.72144,176.10008,198.93848,178.83268,161.12512,155.41812,164.72404,151.74276,153.18524,153.04952,123.8354,89.56428,67.50172,51.9272,34.697,17.35864,5.7564,0.62816,0,0,0,0,0,0,0,0,0,0
28-09,0,0,0,0,0,0,0,0,0,0,0,0.0104,2.47832,14.352,35.62624,67.56568,98.75944,165.50352,200.96336,242.48432,247.6552,261.06184,290.22968,279.45424,267.462,234.25376,235.67128,189.27896,127.03184,129.94592,99.04024,73.996,51.50912,28.45752,10.98136,3.12104,0.72696,0.0936,0,0,0,0,0,0,0,0,0,0
29-09,0,0,0,0,0,0,0,0,0,0,0,0.3744,4.02948,12.52368,59.202,90.82944,120.31344,165.99492,195.10452,252.35496,271.02816,209.196,228.20616,225.68364,239.41944,226.90044,215.01792,175.66848,170.19756,157.94532,127.54872,122.11056,87.0012,62.45928,34.46352,12.76236,3.66912,0.43524,0,0,0,0,0,0,0,0,0,0
30-09,0,0,0,0,0,0,0,0,0,0,0,0,3.19696,13.51688,55.81472,73.16816,97.5884,120.38312,131.62656,187.22496,228.04912,227.10272,232.53152,188.63312,194.71712,200.37888,190.53424,140.6652,96.47768,76.37864,62.6756,49.05264,33.63776,13.83616,6.448,2.22976,0.91624,0.11024,0,0,0,0,0,0,0,0,0,0
01-10,0,0,0,0,0,0,0,0,0,0,0,0,1.41336,7.15104,19.82448,42.66756,63.98964,81.88128,99.03348,105.14088,113.0922,118.92816,125.94348,113.84568,120.47256,103.36248,102.48264,95.96808,111.84732,103.1238,87.1884,68.92704,60.84468,38.22156,18.10692,9.594,2.1996,0.09828,0,0,0,0,0,0,0,0,0,0
02-10,0,0,0,0,0,0,0,0,0,0,0,0,1.4508,11.349,35.08596,59.96016,82.42884,111.65544,141.57,155.2122,170.35668,191.75364,196.69572,203.47704,220.23612,216.3564,184.73364,148.50108,126.3366,104.78988,99.74952,81.60984,51.1056,29.32488,10.84356,4.04352,1.00152,0.0468,0,0,0,0,0,0,0,0,0,0
03-10,0,0,0,0,0,0,0,0,0,0,0,0.37908,4.00608,13.35672,22.28148,34.97364,54.50796,85.65336,95.62644,113.24196,130.76856,128.84976,143.85384,147.64464,141.7338,143.07228,117.08424,105.89436,98.18172,88.4988,78.89076,68.46372,41.33376,33.87852,14.52672,5.93892,2.49444,0.06084,0,0,0,0,0,0,0,0,0,0
04-10,0,0,0,0,0,0,0,0,0,0,0,0.3744,5.41008,19.90872,48.80304,39.70512,48.41928,73.08288,100.64808,133.71696,159.79392,181.09728,182.59956,188.36064,214.05852,198.56772,223.09092,174.85884,166.7718,155.04372,94.64832,76.401,49.55652,33.66792,18.92592,8.26956,1.97496,0.01872,0,0,0,0,0,0,0,0,0,0
05-10,0,0,0,0,0,0,0,0,0,0,0,0,2.15488,13.38688,45.25144,82.81624,116.50496,123.07256,166.87632,216.08808,230.66888,215.41104,219.674,212.72992,233.02552,192.72864,175.42304,160.28064,142.75768,101.49672,96.43088,62.66624,46.21448,26.43784,8.96376,3.3384,1.06912,0,0,0,0,0,0,0,0,0,0,0
06-10,0,0,0,0,0,0,0,0,0,0,0,0,1.6146,8.60652,37.87056,72.17964,109.98936,154.00476,178.776,210.92292,235.75032,252.86976,246.13524,264.40128,265.08456,216.34704,203.43024,154.36044,125.43336,115.17948,136.44072,87.18372,46.07928,27.85536,10.91376,4.62852,1.17,0.00936,0,0,0,0,0,0,0,0,0,0
07-10,0,0,0,0,0,0,0,0,0,0,0,0,1.21212,9.46296,22.36572,31.58064,59.0148,75.08592,78.43212,97.3908,118.52568,111.18744,112.63824,130.71708,142.32816,131.391,123.78132,120.82356,102.41244,94.24584,92.42532,68.85684,43.25724,26.80236,16.36596,5.733,0.97812,0.00936,0,0,0,0,0,0,0,0,0,0
08-10,0,0,0,0,0,0,0,0,0,0,0,0,0.43992,6.47244,18.23796,37.97352,53.00568,82.57392,99.19728,129.96828,159.5646,181.4436,186.71796,207.6282,199.77984,184.42008,176.47344,160.83288,147.47616,128.57364,116.16696,86.91228,61.11612,33.65388,14.66712,5.77044,0.5382,0,0,0,0,0,0,0,0,0,0,0
09-10,0,0,0,0,0,0,0,0,0,0,0,0,0.81744,11.23408,19.8172,55.82928,59.02208,109.49536,132.756,184.39824,245.41608,232.58144,219.71144,245.74784,227.2244,218.51752,169.468,131.81064,164.71936,136.6144,110.25456,70.66072,40.56,23.1504,11.33912,4.40128,0.598,0,0,0,0,0,0,0,0,0,0,0
10-10,0,0,0,0,0,0,0,0,0,0,0,0,0.40456,3.87504,13.40664,28.43048,55.80744,82.21304,111.748,153.00896,185.2656,196.6796,179.79,176.26648,175.0372,156.77688,133.96136,135.59624,140.19096,120.90728,88.92104,71.41992,60.59456,36.99488,18.67528,7.124,0.3692,0,0,0,0,0,0,0,0,0,0,0
11-10,0,0,0,0,0,0,0,0,0,0,0,0.3744,4.57704,14.31612,34.8192,48.57372,78.47424,115.44156,145.68372,170.77788,193.28868,223.25472,197.73936,204.00588,198.5256,185.99256,183.96144,171.85896,141.98184,128.80296,86.99652,49.90752,32.55408,20.24568,10.76868,4.09968,0.40248,0,0,0,0,0,0,0,0,0,0,0
12-10,0,0,0,0,0,0,0,0,0,0,0,0,1.89072,8.33976,32.86764,60.489,84.65652,111.735,142.75872,162.19476,172.71072,187.4106,199.62072,219.4686,204.0948,198.00144,180.27828,160.9452,132.53292,107.48556,75.465,38.71764,25.10352,11.21328,4.67532,1.27764,0.1404,0,0,0,0,0,0,0,0,0,0,0
13-10,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,3.58488,12.18672,27.5184,61.69176,85.53168,83.00448,95.92128,110.87856,111.73968,116.59752,110.18592,128.07756,114.67404,109.36224,86.21964,81.86724,65.19708,51.24132,41.64732,24.64488,15.27084,7.14168,3.56148,0.27144,0,0,0,0,0,0,0,0,0,0,0
14-10,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,1.1856,7.97472,20.10944,37.5492,51.67136,82.58744,117.1196,139.66888,133.2396,135.1116,131.41752,149.35024,133.97488,102.18832,107.67432,96.38616,79.13152,69.96808,37.77072,29.276,14.07952,8.50616,2.4076,0.1456,0,0,0,0,0,0,0,0,0,0,0
15-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53972,6.26184,16.10856,34.73028,52.71552,77.12172,105.38892,127.74996,132.15852,151.84728,144.75708,148.92228,148.37004,143.76024,124.17444,123.80472,102.00528,86.30388,54.25992,38.97036,26.7228,10.0386,2.691,0.09828,0,0,0,0,0,0,0,0,0,0,0
