Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
31-07,0,0,0,0,0,0,0,0,0.396,43.78,105.292,228.008,502.348,934.78,1367.828,1611.236,2046.66,2257.332,2327.512,2629.748,2931.72,2732.4,2497.44,3064.248,3223.924,2993.892,2120.844,2092.508,1878.316,1982.464,2124.32,2273.876,1976.524,1586.42,1218.404,995.148,793.98,552.332,209,69.784,17.6,2.904,0,0,0,0,0,0
01-08,0,0,0,0,0,0,0,0,0.22,23.188,104.544,232.848,438.284,539.924,720.764,1162.788,1262.844,1490.544,2061.092,2111.868,2317.172,2357.344,2592.304,2377.98,2162.82,2237.884,1783.496,1889.316,1584.132,1509.332,1405.316,1571.02,1481.04,1227.6,1060.136,724.284,513.876,372.064,207.592,74.096,20.592,5.676,0.088,0,0,0,0,0
02-08,0,0.088,0,0,0,0,0,0,0,12.188,76.076,208.032,361.856,566.72,770.22,996.952,1450.152,1610.874222,1680.902667,1942.952,2199.648,2054.536,2387.352,2373.712,3170.376,2886.312,2460.964,2549.096,2977.304,2808.608,2666.004,2326.104,2115.96,1761.848,1336.852,1073.556,803.484,624.712,240.416,87.34,46.728,10.428,0.132,0,0,0,0,0
03-08,0,0,0,0,0,0,0,0,0.361777778,23.87733333,121.7235556,211.3368889,405.6506667,503.3111111,899.7315556,1153.044444,1263.093333,1454.679111,2153.584889,2330.210667,2282.700444,2435.976889,2430.824,3167.325333,2997.993778,3363.888,3541.648,3538.382222,3119.394667,2790.030222,2299.088,2188.168889,1818.451556,1371.000889,987.7413333,822.9466667,548.5137778,363.6844444,189.2488889,64.74844444,16.48533333,3.011555556,0.088,0,0,0,0,0
04-08,0,0,0,0,0,0,0,0,0.484,21.516,89.012,213.444,393.888,513.084,581.768,815.76,1187.208,1393.392,1436.38,1926.32,2291.696,2532.332,2969.78,3335.904,2602.116,3487.924,3422.364,3288.56,2946.9,2967.36,2516.976,2322.056,2207.524,1856.58,1537.008,1213.432,905.916,590.788,248.116,87.604,24.816,4.048,0,0,0,0,0,0
05-08,0,0,0,0,0,0,0,0,0,16.77866667,121.1271111,184.008,423.368,829.7226667,867.0444444,1146.209778,1843.257778,2365.459556,2169.2,2911.167111,2882.44,2764.412444,3411.183111,2586.349333,2882.342222,2823.597333,2950.053333,3309.132444,2858.181333,2588.803556,2775.608,1913.266667,2005.529778,1509.767111,1220.041778,1157.923556,677.0915556,457.3751111,184.8293333,87.86311111,28.81511111,2.933333333,0,0,0,0,0,0
06-08,0,0,0,0,0,0,0,0,0,23.61333333,112.8942222,222.3857778,418.9484444,936.6915556,1303.045333,1670.288889,2053.822222,2367.503111,2265.775111,2844.140444,2624.433778,2978.477333,3290.456889,3836.389333,3080.811556,2854.299556,3266.100444,2721.859556,2277.831111,1893.613333,2180.053333,1925.254222,1957.276444,1469.707556,1222.994667,1016.664,718.9111111,436.2355556,217.5946667,90.40533333,42.18133333,5.299555556,0,0,0,0,0,0
07-08,0,0,0,0,0,0,0,0,0.088,9.592,73.084,205.172,454.3,882.772,1293.644,1245.772,1390.576,1606.968,1794.408,1961.564,2144.384,2243.296,2762.1,3060.684,2791.184,2392.764,2402.444,3194.884,2908.576,2884.948,2576.596,2572.988,2326.896,1837.264,1247.18,1058.64,722.92,469.172,224.268,88.352,27.984,3.3,0,0,0,0,0,0
08-08,0,0,0,0,0,0,0,0,0,12.76,82.808,193.732,348.832,779.856,1008.568,1552.936,1976.964,2489.124,2743.576,2408.032,2604.8,2643.608,3294.588,2875.664,2477.024,3111.988,3083.3,2955.832,3024.824,2637.052,2399.056,2085.292,2035.616,1691.624,1404.7,1108.052,910.448,457.072,200.288,92.312,40.612,6.204,0.088,0,0,0,0,0
09-08,0,0,0,0,0,0,0,0,0,8.536,69.036,183.172,356.972,861.476,1210,1544.224,1861.86,2041.644,1770.12,1986.16,1993.112,2434.74,2918.696,2815.252,2467.256,3062.796,3320.548,3482.644,2808.036,2279.288,3107.104,2199.076,2122.516,1604.724,1400.872,1147.168,738.452,390.544,154.132,61.512,27.852,2.2,0,0,0,0,0,0
10-08,0,0,0,0,0,0,0,0,0,12.452,91.74,206.272,368.368,941.864,1377.552,1811.964,2194.896,2518.076,2808.036,3027.244,3074.06,3519.384,3743.3,3671.228,3563.34,3462.976,3398.296,3368.156,3277.56,3348.268,3141.512,2777.632,2312.904,2001.472,1274.944,1248.764,794.464,442.42,159.676,51.964,19.228,1.144,0,0,0,0,0,0
11-08,0,0,0,0,0,0,0,0,0,11.572,85.756,202.488,366.652,706.2,1110.516,1599.84,1792.736,1949.464,2041.512,2347.4,3144.724,3419.856,3199.02,3369.872,3275.36,3616.492,2588.344,2430.032,2129.16,2236.432,2088.856,1790.712,1568.556,1221.132,1055.34,792.176,541.024,330.044,147.356,59.092,17.072,1.672,0,0,0,0,0,0
12-08,0,0,0,0,0,0,0,0,0,5.808,57.64,104.192,305.272,559.636,888.096,927.652,1056.088,1187.296,1404.128,1465.596,1715.208,2045.296,2015.992,2344.232,2761.308,3314.564,3577.684,3312.144,3228.412,3062.268,2843.544,2358.84,1633.412,1157.508,1118.216,1175.812,755.524,464.904,201.344,68.376,17.556,1.188,0,0,0,0,0,0
13-08,0,0,0,0,0,0,0,0,0,4.092,74.492,164.472,337.656,792.88,1182.148,1513.644,1938.596,2378.376,2599.828,2847.636,3069.044,3208.216,3190.22,3452.504,3353.548,3385.976,3439.656,3415.5,3091.44,2887.764,2784.012,2350.26,1948.628,1551.308,1183.908,870.144,659.252,340.252,186.516,64.24,12.54,0.748,0,0,0,0,0,0
14-08,0,0,0,0,0,0,0,0,0,1.804,32.34,124.696,320.1,691.768,758.472,1029.82,1206.656,1246.696,1505.944,1951.048,2402.444,2047.496,2310.396,2643.3,2809.092,2515.392,2595.34,2322.276,2088.636,1762.024,1682.252,2029.896,1679.788,1275.956,885.016,752.84,577.808,235.752,123.332,51.656,9.68,0.352,0,0,0,0,0,0
15-08,0,0,0,0,0,0,0,0,0,2.332,61.908,158.048,288.508,748.924,993.124,1175.196,1828.64,2198.504,2583.196,2889.612,3075.512,3299.252,3266.604,3317.776,3012.108,3007.312,2892.164,2564.364,2648.536,2560.888,2479.752,2049.124,1641.596,1265.396,1005.664,776.38,524.832,257.004,97.944,31.988,8.316,0.22,0,0,0,0,0,0
16-08,0,0,0,0,0,0,0,0,0,1.408,39.028,156.684,276.144,366.828,473.88,651.552,895.004,1055.78,1251.976,1546.424,1748.868,1657.876,1916.596,2141.744,2178.792,2034.824,2050.972,1904.496,1867.14,1621.532,1841.84,1527.284,1334.916,1217.04,931.964,789.8,434.588,239.844,92.928,27.192,5.324,0.176,0,0,0,0,0,0
17-08,0,0,0,0,0,0,0,0,0,1.452,45.276,137.324,271.744,571.12,884.884,1104.84,1315.82,1757.448,1867.008,1832.336,2245.76,2199.648,1921.348,1941.5,2128.06,2217.336,2070.992,1979.472,2052.996,1993.684,1849.936,1729.2,1499.344,1171.896,965.316,767.536,521.708,239.228,89.628,32.34,3.168,0,0,0,0,0,0,0
18-08,0,0,0,0,0,0,0,0,0,0.396,19.316,84.7,182.556,344.564,543.224,776.864,991.364,1123.76,1274.9,1443.728,1397.264,1568.248,1553.728,1738.308,2145.792,2173.16,2008.644,1911.668,1825.472,1491.996,1550.164,1222.188,1152.624,813.472,580.36,450.252,290.136,138.556,73.392,32.428,4.488,0.176,0,0,0,0,0,0
19-08,0,0,0,0,0,0,0,0,0,0.396,36.916,119.46,247.236,382.272,584.276,732.38,990.572,1225.928,1284.008,1735.8,1483.152,1616.384,1769.02,1974.236,1756.964,1551.176,1332.364,1432.244,1461.46,1548.888,1162.084,1229.008,1036.904,812.108,686.708,486.86,360.316,180.444,67.848,22.176,3.74,0,0,0,0,0,0,0
20-08,0,0,0,0,0,0,0,0,0,0.044,31.328,143.528,224.62,441.672,643.808,896.412,1182.148,1558.876,1857.372,2303.488,2173.116,2446.796,2521.024,2528.372,2303.444,2491.852,2635.16,2296.096,2110.328,1854.292,2196.832,1643.708,1138.456,1041.832,736.78,540.144,335.544,177.32,106.48,36.3,2.772,0,0,0,0,0,0,0
21-08,0,0,0,0,0,0,0,0,0,0,15.4,109.472,266.288,446.908,692.648,927.3,1390.664,1573.22,1821.82,2107.644,2301.024,2357.52,2124.496,1790.316,1665.4,2205.192,2043.756,1722.6,1789.744,1653.74,1789.832,1531.596,1260.644,1009.624,747.032,599.72,367.884,144.672,43.648,13.376,1.452,0,0,0,0,0,0,0
22-08,0,0,0,0,0,0,0,0,0,0,21.56,119.416,180.224,374.88,567.292,823.152,900.152,1191.696,1423.576,1732.192,1926.892,1935.648,1819.268,1736.196,1623.292,1547.788,1910.48,1919.544,1718.728,1476.728,1312.916,1142.372,1103.784,963.952,760.98,588.192,373.472,170.632,69.124,18.04,1.408,0,0,0,0,0,0,0
23-08,0,0,0,0,0,0,0,0,0,0,22.088,120.78,351.032,611.776,756.756,1008.216,1223.596,1445.488,1415.568,1837.66,2029.016,2153.272,1803.604,1989.812,1964.116,2178.352,1872.816,1985.544,1938.244,1916.64,1746.448,1619.464,1542.684,1131.944,731.896,471.02,311.872,161.744,48.664,16.456,1.188,0,0,0,0,0,0,0
24-08,0,0,0,0,0,0,0,0,0,0,15.708,82.808,197.56,433.4,711.392,975.612,1235.96,1722.38,1847.34,2556.268,2760.912,2845.524,3079.56,2925.824,2750.616,2097.964,3280.596,2227.412,2098.14,2217.512,1994.476,1392.204,1289.992,953.084,790.372,597.872,366.608,171.468,50.292,11,0.396,0,0,0,0,0,0,0
25-08,0,0,0,0,0,0,0,0,0,0,11.66,77.22,188.452,580.624,950.488,1268.52,1600.236,1920.6,2256.54,2333.628,2575.804,2738.12,2914.824,2749.824,2595.692,2389.992,2575.1,2664.508,2180.992,2385.548,1766.996,1656.204,1412.268,1012.176,877.272,680.372,366.08,165.352,75.68,24.068,0.748,0,0,0,0,0,0,0
26-08,0,0,0,0,0,0,0,0,0,0,14.036,101.068,167.948,299.42,528.616,739.068,1189.716,1750.232,2329.888,2721.444,2825.46,3006.608,2509.716,2167.132,2360.864,2536.424,2437.512,2320.12,1764.092,2166.868,1612.776,1697.608,1494.944,994.312,1017.808,655.952,372.372,230.252,82.984,21.428,0.792,0,0,0,0,0,0,0
27-08,0,0,0,0,0,0,0,0,0,0,11.484,102.168,222.772,506.264,1016.884,1271.688,1602.216,2018.94,1904.76,2051.588,2293.192,1795.42,1936.396,1582.196,2056.076,1869.34,1401.092,1795.64,2306.304,1984.532,1893.408,1104.312,1024.144,866.272,642.444,485.892,199.232,91.784,43.824,11.176,0.352,0,0,0,0,0,0,0
28-08,0,0,0,0,0,0,0,0,0,0,12.32,90.332,206.14,563.948,838.596,993.212,1162.744,1543.168,2055.68,2166.956,2363.504,2693.812,2650.692,2615.096,1835.02,1990.692,1893.012,2018.764,1695.32,1543.608,1792.076,1683.748,1145.364,614.372,532.928,517.044,273.856,87.428,14.432,3.3,0.088,0,0,0,0,0,0,0
29-08,0,0,0,0,0,0,0,0,0,0,12.144,111.54,246.708,402.336,597.256,705.98,1059.124,1641.772,1897.852,2189.352,1837.924,2395.536,2438.612,2799.896,2271.984,2164.184,2259.972,2106.676,1992.1,2127.356,2206.952,2101.836,1629.892,1286.12,968.748,518.936,272.844,105.116,39.644,6.512,0.088,0,0,0,0,0,0,0
30-08,0,0,0,0,0,0,0,0,0,0,4.312,74.668,190.344,564.564,756.096,1318.68,1545.148,2019.204,2486.088,2220.504,2705.076,2427.26,2181.916,2444.772,2424.312,2220.768,2035.396,1839.464,1755.732,1522.62,1281.236,1115.752,893.948,766.7,603.416,402.336,254.892,111.364,44,5.764,0.088,0,0,0,0,0,0,0
31-08,0,0,0,0,0,0,0,0,0,0,26.84,130.372,429.792,815.848,1230.592,1538.152,1940.136,2269.872,2433.376,2555.608,2960.012,2804.824,3067.724,2668.248,2988.568,3313.596,2883.716,2787.576,2703.052,2499.816,1664.168,1508.1,1166.924,837.452,611.38,401.632,228.976,91.036,26.092,4.444,0.088,0,0,0,0,0,0,0
01-09,0,0,0,0,0,0,0,0,0,3.52,39.204,110.748,265.936,514.668,679.14,1094.72,1293.292,1530.232,1792.164,1912.812,2010.536,2019.82,2514.776,2157.936,2402.796,2217.072,2593.888,2663.232,1870.352,1762.288,2058.188,1665.84,1363.736,1145.584,657.36,446.512,239.712,94.6,33.22,4.18,0.088,0,0,0,0,0,0,0
02-09,0,0,0,0.088,0,0,0,0,0,3.52,23.98,88.968,353.276,634.832,989.164,1355.464,1492.304,2068.308,2485.208,2687.128889,3248.989333,2899.38,2790.304,2116.092,2390.564,2104.74,2379.696,2233.616,1865.292,1608.64,1469.512,1302.444,1064.184,821.04,626.428,404.052,217.976,85.184,31.064,3.916,0.22,0,0,0,0,0,0,0
03-09,0,0,0,0,0,0,0,0,0,0,0.66,44.132,159.588,334.092,507.144,636.416,655.996,993.388,1200.848,1467.532,1806.376,2077.02,2322.232,1873.036,1545.676,1494.944,1533.224,2125.772,1668.128,1490.632,1278.464,1181.136,952.336,786.016,494.956,299.728,140.404,58.168,21.472,2.596,0,0,0,0,0,0,0,0
04-09,0,0,0,0,0,0,0,0,0,0,32.736,40.7,94.512,241.692,373.12,485.32,812.152,1153.9,1196.272,1328.624,1628.88,1507.704,1535.512,1593.592,1655.368,1883.332,1857.284,1995.356,1355.86,1366.112,1390.488,1391.896,1160.412,938.3,494.736,338.8,198.088,91.432,31.372,2.992,0,0,0,0,0,0,0,0
05-09,0,0,0,0,0,0,0,0,0,0,14.82311111,74.63377778,313.9791111,651.816,832.348,1177.322667,1499.823111,1809.651556,1592.726667,2467.837778,2579.974222,2329.061778,2736.853778,2524.592889,2827.014667,2720.270667,2584.486667,2845.876,2296.966222,1773.718222,1790.110667,1255.525333,1391.856889,956.3106667,602.7217778,331.628,153.3008889,61.84444444,25.53955556,1.833333333,0,0,0,0,0,0,0,0
06-09,0,0,0,0,0,0,0,0,0,0,7.128,63.36,203.72,284.284,815.364,821.436,903.496,1230.636,1804.572,2139.632,2287.384,2261.116,2191.596,2528.24,2283.6,2478.96,2432.32,1949.772,1991.396,1838.452,1941.412,1401.312,1155.88,908.248,741.004,421.916,199.012,86.812,29.392,1.76,0,0,0,0,0,0,0,0
07-09,0,0,0,0,0,0,0,0,0,0,3.564,54.428,143.396,286.088,562.012,934.912,1212.728,1305.788,1934.812,2166.56,1858.428,1806.068,1787.28,1898.248,1660.78,1643.356,1570.492,1633.544,1405.052,1509.992,1468.016,1381.996,1221.088,731.28,485.628,266.024,138.864,69.916,18.348,0.88,0,0,0,0,0,0,0,0
08-09,0,0,0,0,0,0,0,0,0,0,7.084,50.864,166.54,611.204,839.52,1100.528,1457.192,1912.24,2489.212,2686.552,2603.524,2462.724,2475.66,2457.488,2642.112,2650.956,2097.128,2486.176,2327.732,2256.716,1498.464,1620.08,1330.868,951.588,549.604,315.216,159.984,58.3,17.732,0.748,0,0,0,0,0,0,0,0
09-09,0,0,0,0,0,0,0,0,0,0,7.04,46.552,146.872,580.052,818.004,1102.464,1500.928,1862.388,2133.296,2228.072,2466.816,2413.708,2748.68,3036.132,2797.3,2449.172,2639.824,2576.728,2064.084,1656.996,1312.256,1109.592,932.844,688.028,463.408,296.076,128.216,53.636,13.024,0.396,0,0,0,0,0,0,0,0
10-09,0,0,0,0,0,0,0,0,0,0,0,25.74,108.9,204.776,415.184,568.568,749.628,715.572,1302.356,1363.912,1230.152,1498.948,1827.672,1983.652,1907.356,1463.836,1548.316,1608.464,1430.088,1153.944,1107.26,1008.216,767.184,660.528,342.936,167.332,89.188,37.4,9.02,0.22,0,0,0,0,0,0,0,0
11-09,0,0,0,0,0,0,0,0,0,0,3.52,64.46,193.644,332.332,544.236,750.112,1519.892,1679.172,1994.696,2087.976,2196.128,2697.728,2572.46,2858.68,2261.292,3135.88,2812.392,2564.936,2430.516,2236.652,1830.972,1276.88,979.088,802.78,500.104,256.828,90.816,28.512,7.04,0.088,0,0,0,0,0,0,0,0
12-09,0,0,0,0,0,0,0,0,0,0,3.52,42.592,151.052,555.764,888.228,1254,1315.688,1823.932,1874.796,1816.408,2084.104,2214.696,2088.504,2782.692,2509.804,2545.356,2563.968,2078.604,2119.436,2085.512,1816.892,1316.964,999.064,561.352,321.728,149.864,53.68,19.008,4.532,0.176,0,0,0,0,0,0,0,0
13-09,0,0,0,0,0,0,0,0,0,0,3.52,63.096,202.444,480.128,800.096,1218.8,1656.556,1974.412,2286.768,2588.696,2735.216,2724.744,2561.636,2199.164,3239.192,2868.052,3056.812,2535.94,2444.068,2370.368,1826.792,1551,1064.888,661.804,370.876,231.22,88.528,30.448,6.116,0.132,0,0,0,0,0,0,0,0
14-09,0,0,0,0,0,0,0,0,0,0,14.08,79.85511111,199.4862222,472.5208889,701.7853333,1080.820889,1339.355111,1593.244889,1873.476,2071.578667,1957.496444,1918.942667,1763.480889,1816.158667,1840.202222,1776.676,1674.014222,1604.416,1505.816889,1362.445333,1327.440889,1187.173778,922.0395556,562.3591111,321.7964444,161.1475556,76.08577778,23.60355556,2.464,0,0,0,0,0,0,0,0,0
15-09,0,0,0,0,0,0,0,0,0,0,0,10.56,81.928,226.38,377.344,582.164,781.484,1194.028,1496.22,1468.852,1661.66,1691.36,2077.46,2138.576,2334.288,2304.148,1776.676,1983.96,1975.292,1632.62,1170.268,1023.66,795.476,591.976,409.684,244.904,147.004,39.16,2.86,0,0,0,0,0,0,0,0,0
16-09,0,0,0,0,0,0,0,0,0,0,0,27.984,158.928,328.372,403.876,778.448,915.2,1684.232,1999.58,1961.608,2125.024,2259.708,2590.06,2679.644,2530.352,2728.22,1830.84,2094.312,1591.304,1696.024,1426.392,1379.972,1112.188,702.24,447.348,227.172,85.096,24.376,1.98,0,0,0,0,0,0,0,0,0
17-09,0,0,0,0,0,0,0,0,0,0,0,6.556,49.104,167.816,353.1,596.86,919.6,1145.716,1369.368,1819.444,1898.556,2274.184,2630.408,2501.18,2754.4,2343.308,2027.916,1849.584,1881.66,2010.052,1677.148,1431.54,1150.16,831.82,451.704,228.316,104.28,37.708,3.52,0,0,0,0,0,0,0,0,0
18-09,0,0,0,0,0,0,0,0,0,0,0,41.976,140.404,234.828,506.308,850.256,1172.644,1248.588,1565.608,1561.736,1732.544,2003.144,2444.684,2614.172,2422.552,2463.34,2303.224,2489.168,1907.488,1710.94,1612.38,1273.14,1020.008,657.448,432.96,223.08,96.8,26.532,1.364,0,0,0,0,0,0,0,0,0
19-09,0,0,0,0,0,0,0,0,0,0,0,6.248,90.332,168.124,281.688,537.636,835.12,903.32,971.828,1143.604,1280.488,1371.348,1629.848,1567.148,1879.196,1898.028,1955.492,2067.472,1975.908,1813.68,1480.908,1194.072,780.648,594.616,346.544,184.184,70.488,24.068,1.232,0,0,0,0,0,0,0,0,0
20-09,0,0,0,0,0,0,0,0,0,0,0,11.22,43.824,90.552,190.608,498.3,998.756,1150.072,1194.864,1186.372,1330.472,1252.724,1203.532,1274.152,1364.968,1314.984,1278.244,1149.544,1017.016,1013.364,848.144,785.928,575.652,372.328,298.716,194.084,111.628,33.132,1.144,0,0,0,0,0,0,0,0,0
21-09,0,0,0,0,0,0,0,0,0,0,0,14.608,57.86,255.464,668.052,913.748,1282.248,1675.212,2052.864,2434.96,2665.08,2840.244,3040.224,3102.66,2873.508,2525.864,2610.036,2595.208,1821.424,1841.84,1679.216,1382.304,935.044,632.104,390.764,196.504,77.352,23.32,0.352,0,0,0,0,0,0,0,0,0
22-09,0,0,0,0,0,0,0,0,0,0,0,14.79377778,70.61511111,278.0115556,736.5404444,994.6835556,1301.969778,1704.608889,2035.176,2369.722667,2505.369778,2620.043556,2543.268444,2515.059556,2583.269333,2579.710222,2536.189333,2208.751111,2094.048,1699.397333,1353.528,1033.579556,581.9244444,441.8382222,231.3128889,89.81866667,29.92977778,7.343111111,0.44,0,0,0,0,0,0,0,0,0
23-09,0,0,0,0,0,0,0,0,0,0,0,14.256,73.7,243.848,721.6,937.684,1242.34,1645.688,2055.988,2348.148,2615.448,2822.996,2726.02,2219.448,2245.232,1800.348,1520.552,1473.824,1759.824,1410.244,884.092,880.088,724.108,480.348,305.8,168.168,58.828,20.68,0.132,0,0,0,0,0,0,0,0,0
24-09,0,0,0,0,0,0,0,0,0,0,0,22,83.688,210.54,645.084,890.516,1222.848,1515.932,1548.272,1708.784,1892.924,2005.652,1956.592,1518.396,1762.904,1874.752,1552.936,1242.604,1241.196,1231.296,1088.78,882.068,714.736,480.612,280.544,142.428,81.532,14.828,0.088,0,0,0,0,0,0,0,0,0
25-09,0,0,0,0,0,0,0,0,0,0,0,7.084,48.84,174.636,618.728,875.424,1169.256,1528.384,1928.828,2275.988,2300.496,2348.324,2272.776,2052.776,2101.924,2227.324,1866.92,2374.372,2140.116,1843.204,1273.404,1105.456,788.964,599.72,253.308,127.424,27.412,5.896,0.088,0,0,0,0,0,0,0,0,0
26-09,0,0,0,0,0,0,0,0,0,0,0,10.56,52.096,158.4,548.284,825.748,1101.936,1191.388,1502.028,2110.768,1760.924,1405.536,1428.46,1819.928,1626.416,1357.356,1298.792,1345.168,1115.004,1004.96,786.192,695.068,433.708,348.128,183.744,90.112,32.56,5.104,0,0,0,0,0,0,0,0,0,0
27-09,0,0,0,0,0,0,0,0,0,0,0,14.08,51.35777778,175.9315556,536.3795556,734.2622222,1027.131111,1257.353778,1508.32,1423.986667,1548.663111,1655.641778,1870.361778,1681.332889,1514.851556,1461.196,1548.687556,1426.641333,1440.203111,1438.927111,1164.264444,842.0573333,634.6315556,488.2044444,326.2111111,163.2008889,54.12,5.905777778,0,0,0,0,0,0,0,0,0,0
28-09,0,0,0,0,0,0,0,0,0,0,0,0.097777778,23.30044444,134.9333333,334.9475556,635.2328889,928.5075556,1556.016,1889.399111,2279.767111,2328.382222,2454.427556,2728.655111,2627.347556,2514.6,2202.385778,2215.712889,1779.545778,1194.316444,1221.713778,931.1475556,695.6888889,484.2737778,267.5493333,103.2435556,29.34311111,6.834666667,0.88,0,0,0,0,0,0,0,0,0,0
29-09,0,0,0,0,0,0,0,0,0,0,0,3.52,37.884,117.744,556.6,853.952,1131.152,1560.636,1834.316,2372.568,2548.128,1966.8,2145.528,2121.812,2250.952,2133.252,2021.536,1651.584,1600.148,1484.956,1199.176,1148.048,817.96,587.224,324.016,119.988,34.496,4.092,0,0,0,0,0,0,0,0,0,0
30-09,0,0,0,0,0,0,0,0,0,0,0,0,30.05688889,127.0817778,524.7537778,687.9057778,917.4977778,1131.807111,1237.514667,1760.234667,2144.051556,2135.153778,2186.193778,1773.473778,1830.673778,1883.904,1791.347556,1322.493333,907.0551111,718.0897778,589.2577778,461.1786667,316.2524444,130.0835556,60.62222222,20.96355556,8.614222222,1.036444444,0,0,0,0,0,0,0,0,0,0
01-10,0,0,0,0,0,0,0,0,0,0,0,0,13.288,67.232,186.384,401.148,601.612,769.824,931.084,988.504,1063.26,1118.128,1184.084,1070.344,1132.648,971.784,963.512,902.264,1051.556,969.54,819.72,648.032,572.044,359.348,170.236,90.2,20.68,0.924,0,0,0,0,0,0,0,0,0,0
02-10,0,0,0,0,0,0,0,0,0,0,0,0,13.64,106.7,329.868,563.728,774.972,1049.752,1331,1459.26,1601.644,1802.812,1849.276,1913.032,2070.596,2034.12,1736.812,1396.164,1187.78,985.204,937.816,767.272,480.48,275.704,101.948,38.016,9.416,0.44,0,0,0,0,0,0,0,0,0,0
03-10,0,0,0,0,0,0,0,0,0,0,0,3.564,37.664,125.576,209.484,328.812,512.468,805.288,899.052,1064.668,1229.448,1211.408,1352.472,1388.112,1332.54,1345.124,1100.792,995.588,923.076,832.04,741.708,643.676,388.608,318.516,136.576,55.836,23.452,0.572,0,0,0,0,0,0,0,0,0,0
04-10,0,0,0,0,0,0,0,0,0,0,0,3.52,50.864,187.176,458.832,373.296,455.224,687.104,946.264,1257.168,1502.336,1702.624,1716.748,1770.912,2012.516,1866.876,2097.436,1643.972,1567.94,1457.676,889.856,718.3,465.916,316.536,177.936,77.748,18.568,0.176,0,0,0,0,0,0,0,0,0,0
05-10,0,0,0,0,0,0,0,0,0,0,0,0,20.25955556,125.8595556,425.4408889,778.6142222,1095.345778,1157.092444,1568.922667,2031.597333,2168.681778,2025.232,2065.311111,2000.024889,2190.838222,1811.978667,1649.276444,1506.912,1342.166222,954.2426667,906.6151111,589.1697778,434.4951111,248.5608889,84.27466667,31.38666667,10.05155556,0,0,0,0,0,0,0,0,0,0,0
06-10,0,0,0,0,0,0,0,0,0,0,0,0,15.18,80.916,356.048,678.612,1034.088,1447.908,1680.8,1983.036,2216.456,2377.408,2314.092,2485.824,2492.248,2034.032,1912.592,1451.252,1179.288,1082.884,1282.776,819.676,433.224,261.888,102.608,43.516,11,0.088,0,0,0,0,0,0,0,0,0,0
07-10,0,0,0,0,0,0,0,0,0,0,0,0,11.396,88.968,210.276,296.912,554.84,705.936,737.396,915.64,1114.344,1045.352,1058.992,1228.964,1338.128,1235.3,1163.756,1135.948,962.852,886.072,868.956,647.372,406.692,251.988,153.868,53.9,9.196,0.088,0,0,0,0,0,0,0,0,0,0
08-10,0,0,0,0,0,0,0,0,0,0,0,0,4.136,60.852,171.468,357.016,498.344,776.336,932.624,1221.924,1500.18,1705.88,1755.468,1952.06,1878.272,1733.864,1659.152,1512.104,1386.528,1208.812,1092.168,817.124,574.596,316.404,137.896,54.252,5.06,0,0,0,0,0,0,0,0,0,0,0
09-10,0,0,0,0,0,0,0,0,0,0,0,0,7.685333333,105.6195556,186.3155556,524.8906667,554.9084444,1029.443556,1248.133333,1733.658667,2307.330667,2186.663111,2065.663111,2310.449778,2136.297778,2054.438222,1593.288889,1239.245333,1548.643556,1284.408889,1036.581333,664.3315556,381.3333333,217.6533333,106.6071111,41.37955556,5.622222222,0,0,0,0,0,0,0,0,0,0,0
10-10,0,0,0,0,0,0,0,0,0,0,0,0,3.803555556,36.432,126.0453333,267.2951111,524.6853333,772.9431111,1050.622222,1438.545778,1741.813333,1849.124444,1690.333333,1657.206222,1645.648889,1473.970667,1259.465778,1274.836444,1318.034667,1136.735111,836.0097778,671.4693333,569.6924444,347.8151111,175.5795556,66.97777778,3.471111111,0,0,0,0,0,0,0,0,0,0,0
11-10,0,0,0,0,0,0,0,0,0,0,0,3.52,43.032,134.596,327.36,456.676,737.792,1085.348,1369.676,1605.604,1817.244,2098.976,1859.088,1918.004,1866.48,1748.648,1729.552,1615.768,1334.872,1210.968,817.916,469.216,306.064,190.344,101.244,38.544,3.784,0,0,0,0,0,0,0,0,0,0,0
12-10,0,0,0,0,0,0,0,0,0,0,0,0,17.776,78.408,309.012,568.7,795.916,1050.5,1342.176,1524.908,1623.776,1761.98,1876.776,2063.38,1918.84,1861.552,1694.924,1513.16,1246.036,1010.548,709.5,364.012,236.016,105.424,43.956,12.012,1.32,0,0,0,0,0,0,0,0,0,0,0
13-10,0,0,0,0,0,0,0,0,0,0,0,0,3.52,33.704,114.576,258.72,580.008,804.144,780.384,901.824,1042.448,1050.544,1096.216,1035.936,1204.148,1078.132,1028.192,810.612,769.692,612.964,481.756,391.556,231.704,143.572,67.144,33.484,2.552,0,0,0,0,0,0,0,0,0,0,0
