Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00,,
20-10,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6265,24.3045,65.043,114.378,206.349,215.9025,250.602,350.097,335.3295,357.159,318.714,418.011,326.634,329.2245,373.923,393.5745,288.717,213.8235,105.072,43.263,33.726,12.639,2.31,0,0,0,0,0,0,0,0,0,0,0,0,,
21-10,0,0,0,0,0,0,0,0,0,0,0,0,1.32,14.85,61.083,111.4905,138.6825,157.4265,239.151,300.267,337.4085,448.008,510.015,371.8275,428.7855,423.7365,372.174,360.129,263.307,233.9535,230.67,162.9705,105.006,50.292,21.3675,2.4585,0.033,0,0,0,0,0,0,0,0,0,0,0,,
22-10,0,0,0,0,0,0,0,0,0,0,0,0,0,11.781,97.218,193.8255,298.2705,397.2045,362.8185,483.549,598.092,612.81,696.96,684.1725,640.464,676.3185,736.0155,551.892,472.8075,314.985,264.198,169.851,89.2815,37.29,13.464,2.31,0,0,0,0,0,0,0,0,0,0,0,0,,
23-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7755,24.1065,62.271,116.3085,218.889,320.529,400.6365,444.3615,478.2195,524.766,631.851,669.0255,600.171,531.498,350.6415,400.4715,231.231,185.295,106.623,50.259,28.083,9.339,0.825,0,0,0,0,0,0,0,0,0,0,0,0,,
24-10,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,86.856,155.694,228.0465,281.655,245.157,388.773,428.3565,396.066,427.251,536.4975,546.117,558.03,454.0635,459.888,419.529,345.312,206.778,120.054,65.901,28.149,12.111,1.1055,0,0,0,0,0,0,0,0,0,0,0,0,,
25-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6.963,73.3755,200.244,253.2255,351.483,467.2305,491.0235,506.5665,584.199,672.4245,638.913,679.14,557.5845,445.434,638.484,406.032,377.85,262.152,142.3125,68.7225,42.7845,11.4675,0.726,0,0,0,0,0,0,0,0,0,0,0,0,,
26-10,0,0,0,0,0,0,0,0,0,0,0,0,0,12.639,98.076,164.241,209.0385,261.888,287.034,285.2025,296.5545,281.358,249.2655,281.8035,279.51,346.1535,301.587,305.745,323.73,233.2935,151.2555,124.575,70.2735,29.0895,8.283,0.7755,0,0,0,0,0,0,0,0,0,0,0,0,,
27-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4.191,34.6335,141.1905,250.767,331.782,435.699,393.36,420.684,509.7015,508.035,452.1165,546.744,585.9975,550.341,562.7325,401.5275,282.975,199.8975,112.5465,49.6815,13.629,5.577,0.33,0,0,0,0,0,0,0,0,0,0,0,0,,
28-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2075,27.7035,131.1915,224.598,259.0335,391.776,532.257,609.7905,692.2575,716.298,649.7865,686.9115,567.0555,493.482,390.225,304.689,239.0355,176.121,78.4905,41.9925,16.2195,7.3755,0.363,0,0,0,0,0,0,0,0,0,0,0,0,,
29-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,15.9225,55.374,109.692,164.7195,222.6345,303.6165,426.327,515.031,641.8335,666.897,657.987,611.028,502.26,392.997,344.8005,247.9125,163.812,93.0435,53.2785,14.8335,3.5475,0.0825,0,0,0,0,0,0,0,0,0,0,0,0,,
30-10,0,0,0,0,0,0,0,0,0,0,0,0,1.32,13.497,55.3905,107.9265,153.384,247.3845,344.124,338.646,382.7505,449.79,398.2275,348.8925,353.6445,347.556,297.5775,246.7575,235.95,209.5995,145.0185,68.1615,34.65,12.9855,3.7455,0.1155,0,0,0,0,0,0,0,0,0,0,0,0,,
31-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.26733333,70.15433333,102.3091667,173.9063333,196.5443333,247.8483333,307.1438333,294.1895,329.2098333,445.9455,391.9483333,364.7251667,351.186,320.4245,255.9755,158.6695,86.13916667,42.867,8.240833333,0.146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.086,88.836,155.397,180.048,239.0685,359.172,415.734,355.707,512.457,556.05,574.101,451.77,401.379,283.1565,264.198,183.843,136.0425,66.6435,17.985,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
02-11,0,0.066,0,0,0,0,0,0,0,0,0,0,0,1.32,25.08,75.339,223.377,352.01925,436.74675,407.979,587.499,559.416,516.483,526.4655,577.4175,569.58,543.84,466.389,344.949,218.328,125.796,53.4435,12.441,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6495,49.335,132.2475,223.377,295.284,382.6185,372.372,385.308,392.337,433.9335,412.4505,307.2795,293.799,270.5175,173.1345,133.4025,88.1265,28.6275,3.9105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.382,39.138,84.0015,141.9825,212.3715,271.2435,377.9325,433.257,509.322,586.839,515.922,354.486,305.844,240.537,215.259,148.335,82.5495,42.636,6.732,0.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.729,31.3005,109.2135,187.176,249.612,332.739,496.2045,509.487,560.0925,462.5445,464.013,323.9115,223.9215,205.8375,157.4265,125.3175,89.4135,37.554,4.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.670666667,57.046,105.963,195.811,323.5833333,385.9093333,359.0546667,380.7503333,376.3686667,437.8843333,455.3193333,423.8153333,329.989,244.3136667,209.0916667,141.9183333,75.57366667,22.836,3.930666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.933,36.6795,79.068,178.761,194.601,242.6325,258.918,218.4765,245.4705,249.8925,210.738,161.9805,139.7385,127.9905,116.1435,78.8865,43.098,16.0545,2.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.012,39.8805,123.5355,162.261,231.231,306.306,468.237,352.8195,391.974,396.693,382.833,344.8005,304.3425,254.7765,199.188,151.3545,67.089,23.2155,2.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1865,38.049,72.996,133.881,241.692,250.206,270.204,253.1595,258.126,330.264,281.556,227.4525,212.025,175.263,126.6045,71.0325,31.3995,12.7215,1.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.576,77.649,188.6115,273.8175,291.1425,352.638,429.2475,414.3315,368.5275,356.73,310.8765,252.5325,254.925,218.6745,125.2185,88.44,72.105,19.5525,3.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337333333,22.308,70.57233333,112.893,170.1003333,245.5016667,295.284,307.5196667,309.7416667,331.4336667,368.8703333,391.215,306.636,251.251,190.4136667,116.4203333,70.30466667,18.41766667,1.184333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1485,12.21,55.0275,123.816,195.4095,293.601,299.673,329.241,338.679,315.216,314.6055,299.409,278.8665,215.0775,179.3385,129.9705,61.7925,17.4075,0.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.782,58.047,162.6075,255.882,355.3275,452.826,516.252,462.6765,450.2685,458.4195,458.5515,404.2995,325.4955,281.2425,217.404,132.396,58.806,16.3845,0.7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7255,22.407,57.4365,95.8815,133.122,150.4965,176.1705,175.659,204.072,184.239,156.1395,138.798,105.2535,82.0875,58.5585,25.707,7.5735,0.5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.465625,30.471375,66.647625,112.369125,163.72125,213.027375,254.76825,298.390125,283.3545,247.050375,247.751625,240.681375,171.760875,137.61825,100.65,47.334375,13.253625,0.60225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495,7.887,40.5405,103.983,166.1715,210.309,266.409,233.4255,210.3255,233.145,223.476,205.1775,217.8165,132.264,128.304,84.6285,41.052,12.3585,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
17-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,33.44733333,130.9,199.3346667,287.5436667,363.1246667,440.3373333,472.307,499.62,459.5396667,431.8196667,356.4953333,326.667,256.0213333,160.061,98.45,40.964,8.341666667,0.392333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
18-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,14.058,48.774,89.133,156.1395,210.4905,246.576,351.945,342.7875,479.9355,436.8375,295.3665,245.718,216.282,157.5255,89.001,56.1,15.18,0.6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073333333,10.88633333,75.01266667,128.348,219.5343333,346.929,352.4033333,422.796,435.5046667,373.5893333,327.5213333,249.953,280.4413333,242.7846667,168.4393333,109.23,45.32,9.617666667,0.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,16.687,87.65166667,154.9973333,143.803,226.732,341.4326667,334.9133333,350.328,422.3706667,385.6966667,311.201,292.5523333,254.617,164.0796667,105.743,51.58633333,9.782666667,0.139333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
21-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,22.869,105.27,174.042,235.9335,302.181,349.1895,372.2565,370.5405,388.2615,383.9715,309.8865,270.0225,216.0015,129.8385,70.752,23.2815,4.257,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1215,42.042,92.103,140.943,158.367,173.514,195.261,214.797,240.669,287.232,266.046,255.9645,194.37,120.615,73.062,25.8885,5.148,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
23-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.168,34.65,119.064,158.961,236.6595,315.612,262.1025,223.7895,228.0795,202.257,196.779,179.883,134.211,132.0165,83.8365,30.195,6.0885,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
24-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7345,37.9995,78.012,120.6315,169.158,229.9275,279.5925,240.8505,218.5425,243.8205,245.9325,206.3985,213.642,148.2525,87.516,40.557,6.402,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
25-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.369,78.6885,149.1105,253.671,334.224,412.1205,457.512,499.62,504.7845,475.9095,449.592,459.558,302.7255,206.3325,126.6375,48.246,7.9695,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
26-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12833333,87.04666667,171.1233333,261.69,337.37,372.2033333,418.165,454.97375,368.0233333,344.63,307.8533333,243.045,167.8233333,106.2416667,81.65666667,37.73,5.078333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
27-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165,22.5225,59.6805,91.3605,111.1605,184.371,240.57,219.1695,254.4135,257.2845,279.18,254.7105,183.5295,110.7315,73.887,32.538,3.8115,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.811333333,59.499,148.28,235.224,297.605,371.7376667,399.8243333,366.135,352.7443333,305.7046667,252.142,251.1556667,233.3613333,183.9676667,119.6836667,46.926,6.501,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
29-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2145,13.0185,58.1625,118.2555,156.486,227.1225,258.4065,278.8995,278.6685,289.3605,260.6175,251.6085,199.8315,138.996,96.5415,38.643,4.6035,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
30-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.478,54.4335,147.1965,240.3225,317.9715,386.034,417.318,398.079,415.7835,399.795,362.1585,288.0075,249.1005,133.353,70.0095,27.3405,3.6795,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,10.1145,43.758,115.1865,171.7155,197.2905,228.228,244.959,249.7275,277.728,268.9665,225.9675,201.696,147.0645,68.145,20.526,3.2175,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
02-12,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3295,51.81,109.5068333,198.6196667,266.1615,337.2105,440.583,482.2125,467.1975,453.3045,410.223,359.7825,290.664,177.309,96.063,26.4495,6.2865,0.5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.993,29.37,75.2235,134.4255,209.22,277.7775,304.953,346.2195,362.4885,344.751,320.9085,297.1155,205.458,139.5405,71.3625,20.493,2.3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,10.53983333,52.55433333,101.6345,165.7406667,215.8603333,221.6481667,220.2511667,218.8578333,206.0153333,177.694,141.9366667,134.8086667,80.18633333,45.79116667,17.886,1.679333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,20.493,71.3625,113.8335,126.225,171.303,194.106,221.826,239.9265,243.0285,194.337,169.5705,109.3125,72.303,37.026,12.936,1.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7025,44.187,97.02,133.683,154.1265,200.3925,232.3365,209.649,195.3765,172.722,159.3735,125.8785,68.3595,50.3085,16.368,1.5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.385,35.2,59.91333333,90.2,137.665,164.5233333,222.6766667,220.88,239.2866667,209.1283333,181.5916667,152.955,103.4366667,59.60166667,24.87833333,2.328333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.23466667,62.447,107.91,224.4,262.1593333,300.7583333,327.393,344.7253333,332.4676667,279.741,228.0043333,193.842,143.4766667,67.88466667,23.80033333,3.325666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5705,48.774,116.49,163.0365,213.51,234.663,242.55,259.2975,244.695,245.5035,225.621,211.134,146.7345,79.233,25.5255,1.7655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,27.4725,64.9275,130.9605,211.134,280.632,307.956,328.4985,325.38,301.4715,246.8895,199.65,134.5575,87.4005,39.9465,10.9395,1.3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4145,48.972,97.3665,114.312,161.04,228.129,321.552,289.245,224.862,201.366,178.1505,134.1615,79.53,39.7155,13.233,1.8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.782,23.727,44.88,74.646,101.2275,104.94,105.5505,116.127,133.4025,135.333,149.259,125.4495,79.629,46.794,15.6255,1.1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3365,26.6805,97.581,135.7455,157.806,159.654,203.313,239.1675,257.862,253.1925,194.469,139.722,107.2665,84.414,45.5235,12.7545,1.3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3095,60.654,155.9085,245.157,334.5705,398.904,439.56,491.007,388.41,330.066,265.2375,240.669,151.107,78.6555,29.1885,2.8215,0.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,37.719,72.3855,125.1525,186.2685,229.2345,240.8505,245.256,232.7655,230.9505,181.071,149.391,101.475,53.559,18.282,1.9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1285,43.593,96.03,160.2645,230.3565,291.3405,349.437,357.5715,365.2605,290.433,284.262,205.392,142.1145,81.279,31.416,2.607,0.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
17-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2275,36.564,92.334,141.2235,212.3715,272.679,289.311,271.6725,286.6215,268.785,217.5195,137.148,85.272,46.6455,23.2815,2.5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
18-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6665,19.1895,44.814,66.429,79.5465,94.281,119.691,132.891,119.9715,96.723,83.8695,74.613,54.351,31.68,9.4875,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.50433333,64.00166667,131.395,182.9336667,235.202,269.3276667,292.8493333,312.51,307.8423333,280.6686667,287.3273333,191.0846667,126.1333333,67.089,22.605,2.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6365,29.9805,68.607,112.761,185.2125,195.228,224.829,202.9665,187.836,191.7135,200.4915,151.9155,108.207,47.3385,17.622,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
21-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227333333,5.976666667,26.598,57.44566667,83.15266667,111.859,133.8003333,123.9773333,133.782,142.2116667,143.7736667,115.489,80.74,52.25,19.503,1.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627,20.7405,76.9395,130.0695,173.712,209.8635,232.122,217.272,201.3,204.8805,184.272,109.098,82.1535,62.502,22.5555,3.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
23-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469333333,14.10566667,42.48933333,71.52933333,91.938,119.8853333,114.741,123.1633333,114.4073333,113.8866667,93.88133333,74.81833333,53.262,35.508,14.46133333,2.566666667,0.256666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
24-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65666667,72.875,152.4801667,165.3813333,216.0565,269.5,265.0651667,269.984,242.0385,235.3926667,201.2688333,187.2713333,123.3026667,73.17566667,29.14633333,3.41,0.106333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
25-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,26.4,69.3495,120.5985,173.514,209.3025,240.108,276.21,246.378,257.5155,203.7585,160.3635,100.7655,63.195,21.3675,2.3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
26-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3155,83.886,155.529,222.189,277.9425,345.3945,373.131,392.1555,365.97,321.981,297.924,225.3735,152.295,87.648,22.44,2.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
27-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,16.6815,50.2095,97.3005,136.059,167.2605,185.0805,206.019,203.0985,181.005,155.694,119.5425,96.393,62.898,25.8885,3.069,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2805,17.49,50.9025,106.161,163.812,191.1195,228.6405,208.8075,185.1795,191.8125,161.667,132.528,101.97,63.525,27.0435,3.8445,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
29-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5015,16.0215,54.4335,93.951,138.765,183.315,193.578,229.0035,225.885,207.537,203.247,180.081,172.986,95.6175,41.811,7.2105,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
30-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2275,31.647,89.133,142.032,202.6035,249.348,251.493,259.908,285.8625,265.1715,224.2515,195.2115,150.018,91.0305,37.2405,7.0785,0.2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
31-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41166667,82.90333333,158.2166667,224.6566667,291.7383333,335.7566667,354.145,377.4833333,350.24,392.0766667,320.2283333,236.6466667,174.8266667,118.3966667,44.935,5.683333333,0.036666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
